ObjectId,country,continent,h20_variable,year,h20_unit,h20_powercode_code,h20_powercode,h20_value,h20_flags
565917030,Saudi Arabia,Asia,Total abstractions of reused water,2013,Cubic metres,6,Millions,183.0,
651656685,Saudi Arabia,Asia,Total abstractions of reused water,2014,Cubic metres,6,Millions,256.0,
797755045,Saudi Arabia,Asia,Total abstractions of reused water,2015,Cubic metres,6,Millions,229.0,
369249038,Saudi Arabia,Asia,Total abstractions of reused water,2016,Cubic metres,6,Millions,216.0,
58115890,Saudi Arabia,Asia,Total abstractions of reused water,2017,Cubic metres,6,Millions,254.0,
729343682,Saudi Arabia,Asia,Total abstractions of reused water,2018,Cubic metres,6,Millions,302.0,
338379831,Saudi Arabia,Asia,Total abstractions of reused water,2019,Cubic metres,6,Millions,311.0,
3058190,Ukraine,Europe,Total abstractions of reused water,1995,Cubic metres,6,Millions,1252.0,
464254069,Ukraine,Europe,Total abstractions of reused water,1996,Cubic metres,6,Millions,1261.0,
925732864,Ukraine,Europe,Total abstractions of reused water,1997,Cubic metres,6,Millions,1168.0,
793375838,Ukraine,Europe,Total abstractions of reused water,1998,Cubic metres,6,Millions,1248.0,
96473456,Ukraine,Europe,Total abstractions of reused water,1999,Cubic metres,6,Millions,1912.0,
357249745,Ukraine,Europe,Total abstractions of reused water,2000,Cubic metres,6,Millions,1266.0,
778621745,Ukraine,Europe,Total abstractions of reused water,2001,Cubic metres,6,Millions,1144.0,
502424983,Ukraine,Europe,Total abstractions of reused water,2002,Cubic metres,6,Millions,1090.0,
410671736,Ukraine,Europe,Total abstractions of reused water,2003,Cubic metres,6,Millions,1095.0,
282503225,Ukraine,Europe,Total abstractions of reused water,2004,Cubic metres,6,Millions,1076.0,
247630628,Ukraine,Europe,Total abstractions of reused water,2005,Cubic metres,6,Millions,987.6,
736094102,Ukraine,Europe,Total abstractions of reused water,2006,Cubic metres,6,Millions,847.6,
60244940,Ukraine,Europe,Total abstractions of reused water,2007,Cubic metres,6,Millions,833.8,
281248524,Ukraine,Europe,Total abstractions of reused water,2008,Cubic metres,6,Millions,864.5,
133699030,Ukraine,Europe,Total abstractions of reused water,2009,Cubic metres,6,Millions,818.3,
66506495,Ukraine,Europe,Total abstractions of reused water,2010,Cubic metres,6,Millions,851.2,
819451503,Ukraine,Europe,Total abstractions of reused water,2011,Cubic metres,6,Millions,923.3,
284524163,Ukraine,Europe,Total abstractions of reused water,2012,Cubic metres,6,Millions,761.2,
919282910,Ukraine,Europe,Total abstractions of reused water,2013,Cubic metres,6,Millions,798.9,
649255428,Ukraine,Europe,Total abstractions of reused water,2014,Cubic metres,6,Millions,706.8,
211151497,Ukraine,Europe,Total abstractions of reused water,2015,Cubic metres,6,Millions,673.1,
992570771,Ukraine,Europe,Total abstractions of reused water,2016,Cubic metres,6,Millions,653.7,
907148151,Ukraine,Europe,Total abstractions of reused water,2017,Cubic metres,6,Millions,632.5,
607603703,Ukraine,Europe,Total abstractions of reused water,2018,Cubic metres,6,Millions,676.9,
89315288,Ukraine,Europe,Total abstractions of reused water,2019,Cubic metres,6,Millions,612.9,
548157018,Ukraine,Europe,Total abstractions of reused water,2020,Cubic metres,6,Millions,536.104,
804386978,Ukraine,Europe,Total abstractions of reused water,2021,Cubic metres,6,Millions,633.552,
