ObjectId,forest_variable,continent,country,year,forest_unit,forest_powercode_code,forest_powercode,forest_value,forest_flags
717205622,Natural losses,Europe,Germany,1995,Cubic metres,3,Thousands,2856.0,
392040940,Natural losses,Europe,Germany,1996,Cubic metres,3,Thousands,2864.0,
36706910,Natural losses,Europe,Germany,1997,Cubic metres,3,Thousands,2870.0,
240063334,Natural losses,Europe,Germany,1998,Cubic metres,3,Thousands,2877.0,
353837026,Natural losses,Europe,Germany,1999,Cubic metres,3,Thousands,2884.0,
929767159,Natural losses,Europe,Germany,2000,Cubic metres,3,Thousands,2890.0,
771341249,Natural losses,Europe,Germany,2001,Cubic metres,3,Thousands,2897.0,
658193818,Natural losses,Europe,Germany,2002,Cubic metres,3,Thousands,3790.012,
906585006,Natural losses,Europe,Germany,2003,Cubic metres,3,Thousands,3783.926,
414754360,Natural losses,Europe,Germany,2004,Cubic metres,3,Thousands,3775.977,
766384279,Natural losses,Europe,Germany,2005,Cubic metres,3,Thousands,3765.116,
646716017,Natural losses,Europe,Germany,2006,Cubic metres,3,Thousands,3757.199,
782697954,Natural losses,Europe,Germany,2007,Cubic metres,3,Thousands,3751.604,
865792361,Natural losses,Europe,Germany,2008,Cubic metres,3,Thousands,3745.075,
657585311,Natural losses,Europe,Germany,2009,Cubic metres,3,Thousands,3738.453,
161549407,Natural losses,Europe,Germany,2010,Cubic metres,3,Thousands,3697.832,
249002900,Natural losses,Europe,Germany,2011,Cubic metres,3,Thousands,3691.339,
415516183,Natural losses,Europe,Germany,2012,Cubic metres,3,Thousands,3684.455,
463079471,Natural losses,Europe,Germany,2013,Cubic metres,3,Thousands,3685.336,
575087402,Natural losses,Europe,Germany,2014,Cubic metres,3,Thousands,3368.68,Break
189195491,Natural losses,Europe,Germany,2015,Cubic metres,3,Thousands,3442.685,
776428013,Natural losses,Europe,Germany,2016,Cubic metres,3,Thousands,3298.84,
684285724,Natural losses,Europe,Germany,2017,Cubic metres,3,Thousands,3297.14,
968766268,Natural losses,Europe,Germany,2018,Cubic metres,3,Thousands,3668.237,
697476623,Natural losses,Europe,Germany,2019,Cubic metres,3,Thousands,3701.839,
167607235,Natural losses,Europe,Germany,2020,Cubic metres,3,Thousands,3941.351,
749152189,Natural losses,Europe,Greece,1992,Cubic metres,3,Thousands,305.0,
861235724,Natural losses,Europe,Hungary,2010,Cubic metres,3,Thousands,3431.0,
389564570,Natural losses,Europe,Hungary,2011,Cubic metres,3,Thousands,2991.0,
246197125,Natural losses,Europe,Hungary,2012,Cubic metres,3,Thousands,2367.0,
330101045,Natural losses,Europe,Hungary,2013,Cubic metres,3,Thousands,3003.0,
138466281,Natural losses,Europe,Hungary,2014,Cubic metres,3,Thousands,2892.0,
155280146,Natural losses,Europe,Hungary,2015,Cubic metres,3,Thousands,1444.0,
798016899,Natural losses,Europe,Hungary,2016,Cubic metres,3,Thousands,3508.0,
824974048,Natural losses,Europe,Hungary,2017,Cubic metres,3,Thousands,2540.0,
628496142,Natural losses,Europe,Hungary,2018,Cubic metres,3,Thousands,2819.0,
977211105,Natural losses,Europe,Hungary,2019,Cubic metres,3,Thousands,2859.0,
901036724,Natural losses,Europe,Hungary,2020,Cubic metres,3,Thousands,2088.0,
410113626,Natural losses,Europe,Hungary,2021,Cubic metres,3,Thousands,1336.0,
593239407,Natural losses,Europe,Ireland,2007,Cubic metres,3,Thousands,403.0,
882391365,Natural losses,Europe,Ireland,2008,Cubic metres,3,Thousands,403.0,
345315046,Natural losses,Europe,Ireland,2009,Cubic metres,3,Thousands,403.0,
312045849,Natural losses,Europe,Ireland,2010,Cubic metres,3,Thousands,403.0,
466000626,Natural losses,Europe,Ireland,2011,Cubic metres,3,Thousands,403.0,
170844143,Natural losses,Europe,Ireland,2012,Cubic metres,3,Thousands,403.0,
599583896,Natural losses,Europe,Ireland,2013,Cubic metres,3,Thousands,403.0,
374860411,Natural losses,Europe,Ireland,2014,Cubic metres,3,Thousands,403.0,
329540282,Natural losses,Europe,Ireland,2015,Cubic metres,3,Thousands,403.0,
438746096,Natural losses,Europe,Ireland,2016,Cubic metres,3,Thousands,403.0,
689850942,Natural losses,Europe,Ireland,2017,Cubic metres,3,Thousands,292.93,
817018840,Natural losses,Europe,Ireland,2018,Cubic metres,3,Thousands,292.93,
312365571,Natural losses,Europe,Ireland,2019,Cubic metres,3,Thousands,292.93,
140337812,Natural losses,Europe,Ireland,2020,Cubic metres,3,Thousands,292.93,
12459401,Natural losses,Europe,Ireland,2021,Cubic metres,3,Thousands,292.93,
733016932,Natural losses,Europe,Italy,1995,Cubic metres,3,Thousands,4098.276,
611768728,Natural losses,Europe,Italy,2000,Cubic metres,3,Thousands,4348.0,
212356737,Natural losses,Europe,Italy,2005,Cubic metres,3,Thousands,4520.0,
996601588,Natural losses,Europe,Italy,2010,Cubic metres,3,Thousands,4689.0,
391800422,Natural losses,Europe,Italy,2015,Cubic metres,3,Thousands,4860.0,
550260379,Natural losses,Asia,Japan,1995,Cubic metres,3,Thousands,1012.0,
761985672,Natural losses,Asia,Japan,2000,Cubic metres,3,Thousands,837.0,
113482567,Natural losses,Asia,Japan,2005,Cubic metres,3,Thousands,689.0,
367166320,Natural losses,Asia,Japan,2006,Cubic metres,3,Thousands,644.0,
814089455,Natural losses,Asia,Japan,2007,Cubic metres,3,Thousands,619.0,
199604862,Natural losses,Asia,Japan,2008,Cubic metres,3,Thousands,626.0,
566043555,Natural losses,Asia,Japan,2009,Cubic metres,3,Thousands,594.0,
243676294,Natural losses,Asia,Japan,2010,Cubic metres,3,Thousands,582.0,
395371618,Natural losses,Asia,Japan,2011,Cubic metres,3,Thousands,645.0,
572716633,Natural losses,Asia,Japan,2012,Cubic metres,3,Thousands,643.0,
350745969,Natural losses,Asia,Japan,2013,Cubic metres,3,Thousands,627.0,
846143501,Natural losses,Asia,Japan,2014,Cubic metres,3,Thousands,561.0,
220301632,Natural losses,Asia,Japan,2015,Cubic metres,3,Thousands,481.0,
49842132,Natural losses,Asia,Japan,2016,Cubic metres,3,Thousands,440.0,
895717236,Natural losses,Asia,Japan,2017,Cubic metres,3,Thousands,399.0,
528939939,Natural losses,Asia,Japan,2018,Cubic metres,3,Thousands,352.0,
184723693,Natural losses,Asia,Japan,2019,Cubic metres,3,Thousands,302.0,
997030462,Natural losses,Asia,Japan,2020,Cubic metres,3,Thousands,298.0,
87421684,Natural losses,Asia,Japan,2021,Cubic metres,3,Thousands,259.0,
299163194,Natural losses,Asia,Korea,1995,Cubic metres,3,Thousands,3.0,
83428142,Natural losses,Asia,Korea,2000,Cubic metres,3,Thousands,1373.0,
184572838,Natural losses,Asia,Korea,2005,Cubic metres,3,Thousands,114.0,
990960852,Natural losses,Asia,Korea,2006,Cubic metres,3,Thousands,8.0,
705785772,Natural losses,Asia,Korea,2007,Cubic metres,3,Thousands,6.0,
283597562,Natural losses,Asia,Korea,2008,Cubic metres,3,Thousands,5.0,
267482014,Natural losses,Asia,Korea,2009,Cubic metres,3,Thousands,91.0,
905236109,Natural losses,Asia,Korea,2010,Cubic metres,3,Thousands,11.0,
620737454,Natural losses,Asia,Korea,2011,Cubic metres,3,Thousands,92.0,
336911716,Natural losses,Asia,Korea,2012,Cubic metres,3,Thousands,475.0,
452545560,Natural losses,Asia,Korea,2013,Cubic metres,3,Thousands,533.0,
579793905,Natural losses,Asia,Korea,2014,Cubic metres,3,Thousands,836.0,
265970180,Natural losses,Asia,Korea,2015,Cubic metres,3,Thousands,730.0,
267943007,Natural losses,Asia,Korea,2016,Cubic metres,3,Thousands,507.0,
333630389,Natural losses,Asia,Korea,2017,Cubic metres,3,Thousands,100.0,
309776875,Natural losses,Europe,Luxembourg,2011,Cubic metres,3,Thousands,86.0,Break
429324972,Natural losses,Europe,Luxembourg,2012,Cubic metres,3,Thousands,85.0,
537966241,Natural losses,Europe,Luxembourg,2013,Cubic metres,3,Thousands,62.0,
884981059,Natural losses,Europe,Luxembourg,2014,Cubic metres,3,Thousands,101.0,
9992279,Natural losses,Europe,Luxembourg,2015,Cubic metres,3,Thousands,62.0,
242677844,Natural losses,Europe,Luxembourg,2016,Cubic metres,3,Thousands,62.0,
655009904,Natural losses,Europe,Luxembourg,2017,Cubic metres,3,Thousands,62.0,
960160299,Natural losses,Europe,Luxembourg,2018,Cubic metres,3,Thousands,62.0,
846045520,Natural losses,Europe,Luxembourg,2019,Cubic metres,3,Thousands,62.0,
449573789,Natural losses,Europe,Luxembourg,2020,Cubic metres,3,Thousands,62.0,
197433415,Natural losses,Europe,Luxembourg,2021,Cubic metres,3,Thousands,62.0,
685345134,Natural losses,Europe,Netherlands,1995,Cubic metres,3,Thousands,166.0,
463621954,Natural losses,Europe,Netherlands,2000,Cubic metres,3,Thousands,155.0,
596794964,Natural losses,Europe,Netherlands,2005,Cubic metres,3,Thousands,156.0,
994728821,Natural losses,Europe,Netherlands,2010,Cubic metres,3,Thousands,157.0,National estimates
884231242,Natural losses,Europe,Netherlands,2013,Cubic metres,3,Thousands,168.0,
728352861,Natural losses,Europe,Netherlands,2017,Cubic metres,3,Thousands,157.0,
504639414,Natural losses,Europe,Netherlands,2018,Cubic metres,3,Thousands,157.0,
839273118,Natural losses,Europe,Netherlands,2019,Cubic metres,3,Thousands,157.0,
621888654,Natural losses,Europe,Netherlands,2020,Cubic metres,3,Thousands,157.0,
795775980,Natural losses,Europe,Norway,1995,Cubic metres,3,Thousands,3405.0,
513688141,Natural losses,Europe,Norway,2000,Cubic metres,3,Thousands,3713.0,
229258404,Natural losses,Europe,Norway,2005,Cubic metres,3,Thousands,3884.0,
16183733,Natural losses,Europe,Norway,2006,Cubic metres,3,Thousands,3788.0,
